from_vtd10,to_vtd20,weight
120860963,12086000674,1.0000000000
120860964,12086000622,1.0000000000
120860965,12086000623,1.0000000000
120860966,12086000625,1.0000000000
120860967,12086000625,1.0000000000
120860968,12086000625,1.0000000000
120860969,12086000625,1.0000000000
120860970,12086000625,1.0000000000
120860971,12086000616,0.0555555556
120860971,12086000626,0.8333333333
120860971,12086000648,0.1111111111
120860972,12086000627,1.0000000000
120860973,12086000628,1.0000000000
120860974,12086000628,1.0000000000
120860975,12086000628,1.0000000000
120860976,12086000618,0.0001359537
120860976,12086000630,0.9998640463
120860977,12086000631,1.0000000000
120860978,12086000632,1.0000000000
120860979,12086000632,1.0000000000
120860980,12086000562,0.0588235294
120860980,12086000633,0.9411764706
120860981,12086000611,0.3000000000
120860981,12086000634,0.7000000000
120860982,12086000586,0.0046822767
120860982,12086000615,0.1000000000
120860982,12086000617,0.1000000000
120860982,12086000635,0.7953177233
120860983,12086000636,1.0000000000
120860985,12086000607,0.1600000000
120860985,12086000636,0.8400000000
120860986,12086000611,1.0000000000
120860987,12086000612,0.1142857143
120860987,12086000613,0.2571428571
120860987,12086000640,0.6285714286
120860988,12086000640,1.0000000000
120860989,12086000611,0.0540540541
120860989,12086000640,0.9459459459
120860990,12086000641,1.0000000000
120860991,12086000641,1.0000000000
120860992,12086000641,1.0000000000
120860993,12086000616,0.0400000000
120860993,12086000625,0.0400000000
120860993,12086000642,0.9200000000
120860994,12086000641,1.0000000000
120860995,12086000618,0.9982946036
120860995,12086000630,0.0017053964
120860996,12086000630,0.5000000000
120860996,12086000646,0.5000000000
120860997,12086000646,1.0000000000
120860998,12086000627,1.0000000000
120860999,12086000627,1.0000000000
120861000,12086000648,1.0000000000
120861001,12086000649,1.0000000000
120861002,12086000650,1.0000000000
120861003,12086000651,1.0000000000
120861004,12086000672,1.0000000000
120861005,12086000651,0.7500000000
120861005,12086000672,0.2500000000
120861007,12086000652,1.0000000000
120861008,12086000674,1.0000000000
120861009,12086000652,1.0000000000
120861010,12086000652,1.0000000000
120861011,12086000652,1.0000000000
120861012,12086000616,0.0370370370
120861012,12086000653,0.9629629630
120861013,12086000399,0.9022104706
120861013,12086000469,0.0977895294
120861014,12086000701,1.0000000000
120861015,12086000697,0.4218252805
120861015,12086000702,0.5781747195
120861016,12086000703,1.0000000000
120861017,12086000703,1.0000000000
120861018,12086000703,1.0000000000
120861019,12086000704,0.7352941176
120861019,12086000706,0.2647058824
120861020,12086000704,0.9000000000
120861020,12086000706,0.1000000000
120861021,12086000705,1.0000000000
120861022,12086000705,1.0000000000
120861023,12086000706,1.0000000000
120861024,12086000708,0.0546474421
120861024,12086000710,0.0286858912
120861024,12086007070,0.8333333333
120861024,12086007071,0.0833333333
120861025,12086007070,0.8333333333
120861025,12086007071,0.1666666667
120861026,12086000708,0.9675791187
120861026,12086000710,0.0324208813
120861027,12086000708,0.9000000000
120861027,12086000710,0.1000000000
120861028,12086000710,1.0000000000
120861029,12086000711,1.0000000000
120861030,12086000712,0.9655172414
120861030,12086004380,0.0344827586
120861031,12086000712,1.0000000000
120861032,12086000713,1.0000000000
120861033,12086000714,0.8750000000
120861033,12086000715,0.1250000000
120861034,12086000715,1.0000000000
120861035,12086000716,1.0000000000
120861036,12086000716,1.0000000000
120861037,12086000716,0.0256410256
120861037,12086000717,0.9743589744
120861038,12086000717,1.0000000000
120861039,12086000718,1.0000000000
120861040,12086007190,1.0000000000
120861041,12086000696,1.0000000000
120861042,12086000696,1.0000000000
120861043,12086000717,0.1025641026
120861043,12086000720,0.7948717949
120861043,12086000723,0.1025641026
120861044,12086000716,0.9999954860
120861044,12086000720,0.0000045140
120861045,12086000720,1.0000000000
120861046,12086000721,1.0000000000
120861047,12086000721,1.0000000000
120861048,12086000726,0.2424242424
120861048,12086000778,0.1515151515
120861048,12086000779,0.6060606061
120861049,12086000723,1.0000000000
120861050,12086000718,1.0000000000
120861051,12086000723,1.0000000000
120861052,12086000725,1.0000000000
120861053,12086000726,0.4137931034
120861053,12086000778,0.5862068966
120861054,12086000727,0.9998258693
120861054,12086000777,0.0001741307
120861055,12086000728,1.0000000000
120861056,12086000729,1.0000000000
120861057,12086000729,1.0000000000
120861058,12086000730,1.0000000000
120861059,12086000726,0.0652173913
120861059,12086000730,0.0434782609
120861059,12086007071,0.0217391304
120861059,12086007310,0.7608695652
120861059,12086007311,0.1086956522
120861060,12086000730,0.2857142857
120861060,12086007310,0.7142857143
120861061,12086000732,0.9285714286
120861061,12086000772,0.0714285714
120861062,12086000732,1.0000000000
120861063,12086000732,1.0000000000
120861064,12086000733,1.0000000000
120861065,12086000734,0.9600000000
120861065,12086000785,0.0400000000
120861066,12086000735,1.0000000000
120861067,12086000735,1.0000000000
120861068,12086000735,1.0000000000
120861069,12086000800,1.0000000000
120861070,12086000736,1.0000000000
120861071,12086000736,1.0000000000
120861072,12086000737,1.0000000000
120861073,12086000737,1.0000000000
120861074,12086000738,1.0000000000
120861075,12086000738,0.8665695907
120861075,12086000793,0.1334304093
120861076,12086000738,1.0000000000
120861077,12086000739,1.0000000000
120861078,12086000740,1.0000000000
120861079,12086000805,1.0000000000
120861080,12086000741,0.9583333333
120861080,12086000769,0.0416666667
120861081,12086000741,0.9444444444
120861081,12086000769,0.0555555556
120861082,12086007420,0.9113924051
120861082,12086007421,0.0886075949
120861083,12086000699,1.0000000000
120861084,12086007430,0.6530612245
120861084,12086007431,0.3469387755
120861085,12086000744,1.0000000000
120861086,12086000745,1.0000000000
120861087,12086000745,1.0000000000
120861088,12086000746,1.0000000000
120861089,12086000781,1.0000000000
120861090,12086000747,1.0000000000
120861091,12086000747,1.0000000000
120861092,12086000747,1.0000000000
120861093,12086000747,1.0000000000
120861094,12086000748,1.0000000000
120861095,12086000749,1.0000000000
120861096,12086000749,1.0000000000
120861097,12086000747,0.1600000000
120861097,12086000749,0.7600000000
120861097,12086000753,0.0400000000
120861097,12086000755,0.0400000000
120861098,12086000750,0.9583333333
120861098,12086000751,0.0416666667
120861099,12086000750,1.0000000000
120861100,12086000750,0.0888888889
120861100,12086000751,0.9111111111
120861101,12086000751,1.0000000000
120861102,12086000752,1.0000000000
120861103,12086000752,1.0000000000
120861104,12086000753,0.2553191489
120861104,12086000783,0.7446808511
120861105,12086000760,0.3442622951
120861105,12086000783,0.6557377049
120861106,12086000754,1.0000000000
120861107,12086000755,0.6078431373
120861107,12086000771,0.3921568627
120861108,12086000756,1.0000000000
120861109,12086000191,0.1700680272
120861109,12086000757,0.4971243835
120861109,12086000857,0.3328075893
120861110,12086000759,0.0370370370
120861110,12086000857,0.9629629630
120861111,12086000758,0.3661971831
120861111,12086000858,0.6338028169
120861112,12086000695,0.3008130081
120861112,12086000786,0.3252032520
120861112,12086000794,0.3739837398
120861113,12086000191,0.0217391304
120861113,12086000700,0.2447423461
120861113,12086000759,0.7335185234
120861114,12086000760,1.0000000000
120861115,12086000753,0.2424242424
120861115,12086000760,0.7575757576
120861116,12086000761,1.0000000000
120861117,12086000761,1.0000000000
120861118,12086000762,1.0000000000
120861119,12086000761,1.0000000000
120861120,12086000763,1.0000000000
120861121,12086000763,1.0000000000
120861122,12086000764,1.0000000000
120861123,12086000765,1.0000000000
120861124,12086000765,1.0000000000
120861125,12086000765,1.0000000000
120861126,12086000859,1.0000000000
120861127,12086000766,1.0000000000
120861128,12086000759,1.0000000000
120861129,12086000766,1.0000000000
120861130,12086000767,1.0000000000
120861131,12086000767,1.0000000000
120861132,12086000805,1.0000000000
120861133,12086000768,1.0000000000
120861134,12086000769,1.0000000000
120861135,12086000770,1.0000000000
120861136,12086000771,1.0000000000
120861137,12086000771,1.0000000000
120861138,12086000772,1.0000000000
120861139,12086000772,1.0000000000
120861140,12086000773,1.0000000000
120861141,12086000773,1.0000000000
120861142,12086000774,1.0000000000
120861143,12086000784,1.0000000000
120861144,12086000775,1.0000000000
120861145,12086000776,1.0000000000
120861146,12086000727,0.0357142857
120861146,12086000777,0.9642857143
120861147,12086000720,0.0285714286
120861147,12086007190,0.7714285714
120861147,12086007191,0.2000000000
120861148,12086000716,1.0000000000
120861149,12086000744,1.0000000000
120861150,12086000782,1.0000000000
120861151,12086000782,1.0000000000
120861152,12086000745,1.0000000000
120861153,12086000770,1.0000000000
120861154,12086000785,1.0000000000
120861155,12086000785,1.0000000000
120861156,12086000785,1.0000000000
120861157,12086000748,1.0000000000
120861158,12086000748,1.0000000000
120861159,12086000750,1.0000000000
120861160,12086000788,1.0000000000
120861161,12086000759,1.0000000000
120861162,12086000790,1.0000000000
120861163,12086000759,1.0000000000
120861164,12086000789,0.9230769231
120861164,12086000970,0.0769230769
120861165,12086000794,0.0217391304
120861165,12086007870,0.7826086957
120861165,12086007871,0.1956521739
120861166,12086000769,0.0689655172
120861166,12086000792,0.9310344828
120861167,12086000741,0.1538461538
120861167,12086000792,0.8461538462
120861168,12086000693,0.5500000000
120861168,12086000694,0.4500000000
120861169,12086000793,1.0000000000
120861170,12086000759,0.0444444444
120861170,12086000762,0.0444444444
120861170,12086000835,0.0222222222
120861170,12086007960,0.6444444444
120861170,12086007961,0.2444444444
120861171,12086000461,0.0215053763
120861171,12086000797,0.5591397849
120861171,12086000798,0.4193548387
120861172,12086000798,1.0000000000
120861173,12086000198,0.5190074588
120861173,12086000200,0.4637511619
120861173,12086000695,0.0172413793
120861174,12086000198,0.0800000000
120861174,12086000776,0.4000000000
120861174,12086000841,0.5200000000
120861175,12086000791,0.4103162667
120861175,12086000801,0.5896837333
120861176,12086000801,1.0000000000
120861177,12086000802,1.0000000000
120861178,12086000803,1.0000000000
120861179,12086000804,1.0000000000
120861180,12086000840,1.0000000000
120861181,12086000820,1.0000000000
120861182,12086000820,1.0000000000
120861183,12086000806,0.9827852312
120861183,12086000810,0.0172147688
120861184,12086000807,1.0000000000
120861185,12086000808,0.6976744186
120861185,12086000810,0.3023255814
120861186,12086000618,0.0833333333
120861186,12086000809,0.8750000000
120861186,12086000844,0.0208333333
120861186,12086008431,0.0208333333
120861187,12086000809,1.0000000000
120861188,12086000810,1.0000000000
120861189,12086000808,0.0666666667
120861189,12086000809,0.0666666667
120861189,12086000810,0.8666666667
120861190,12086000807,0.5098039216
120861190,12086000808,0.0196078431
120861190,12086000810,0.4705882353
120861191,12086000811,1.0000000000
120861192,12086000812,1.0000000000
120861193,12086000818,1.0000000000
120861194,12086000813,1.0000000000
120861195,12086000813,1.0000000000
120861196,12086000801,0.0389610390
120861196,12086000814,0.5974025974
120861196,12086000860,0.3506493506
120861196,12086007420,0.0129870130
120861197,12086000815,0.6373626374
120861197,12086000841,0.3626373626
120861198,12086000816,1.0000000000
120861199,12086000817,1.0000000000
120861200,12086000818,1.0000000000
120861201,12086000819,0.7910447761
120861201,12086000820,0.2089552239
120861202,12086000811,0.0816663739
120861202,12086000819,0.7040479118
120861202,12086000820,0.2142857143
120861203,12086000820,1.0000000000
120861204,12086000820,1.0000000000
120861205,12086000820,1.0000000000
120861206,12086000821,1.0000000000
120861207,12086000822,1.0000000000
120861208,12086000823,0.6216216216
120861208,12086000847,0.3783783784
120861209,12086000823,1.0000000000
120861210,12086000824,0.4252873563
120861210,12086000825,0.5057471264
120861210,12086008390,0.0114942529
120861210,12086008490,0.0574712644
120861211,12086000825,0.8547720368
120861211,12086000854,0.0001292300
120861211,12086008490,0.1165273046
120861211,12086008491,0.0285714286
120861212,12086000834,1.0000000000
120861213,12086000826,0.9310344828
120861213,12086000851,0.0689655172
120861214,12086000825,0.0172413793
120861214,12086000851,0.6551724138
120861214,12086008270,0.0689655172
120861214,12086008271,0.2586206897
120861215,12086000851,0.2631578947
120861215,12086008270,0.7368421053
120861216,12086008290,1.0000000000
120861217,12086000846,1.0000000000
120861218,12086000848,1.0000000000
120861219,12086000848,1.0000000000
120861220,12086000830,0.5517241379
120861220,12086000831,0.1609195402
120861220,12086000834,0.0114942529
120861220,12086008271,0.1264367816
120861220,12086008291,0.1494252874
120861221,12086000831,0.0425531915
120861221,12086000834,0.0425531915
120861221,12086000961,0.2340425532
120861221,12086000967,0.6808510638
120861222,12086000832,1.0000000000
120861223,12086000823,0.2857142857
120861223,12086000832,0.7142857143
120861224,12086000825,0.1067066284
120861224,12086000833,0.1521244881
120861224,12086000856,0.6514469404
120861224,12086008390,0.0178571429
120861224,12086008391,0.0718648002
120861225,12086000856,1.0000000000
120861226,12086000961,1.0000000000
120861227,12086000969,1.0000000000
120861228,12086000845,0.0050234185
120861228,12086000968,0.0117647059
120861228,12086000969,0.7949765815
120861228,1208600845A,0.0173284876
120861228,1208600969A,0.1709068065
120861229,12086000979,1.0000000000
120861230,12086000463,0.4347835803
120861230,12086000835,0.4782598980
120861230,12086000937,0.0869565217
120861231,12086000836,0.0389342344
120861231,12086000970,0.9406576023
120861231,12086000979,0.0204081633
120861232,12086000979,1.0000000000
120861233,12086000853,0.3620689655
120861233,12086000979,0.6379310345
120861234,12086000937,1.0000000000
120861235,12086000979,1.0000000000
120861236,12086000837,1.0000000000
120861237,12086000811,0.9743589744
120861237,12086000837,0.0256410256
120861238,12086000811,0.0256410256
120861238,12086000837,0.9743589744
120861239,12086000838,1.0000000000
